,StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,DEPRESSION_CrudePrev,LPA_CrudePrev,SLEEP_CrudePrev,Geolocation
0,IL,Illinois,Cook,17031,17031700100,13.1,17.8,14.7,31.8,40.6,POINT (-87.69517076 41.7536145)
1,IL,Illinois,Cook,17031,17031813701,14.4,18.6,15.8,39.9,36.3,POINT (-87.75415398 41.85488758)
2,IL,Illinois,Cook,17031,17031814800,15.3,13.3,14.5,26.9,32.7,POINT (-87.79831009 41.84947092)
3,IL,Illinois,Cook,17031,17031830600,16.0,15.5,15.4,26.0,34.6,POINT (-87.67355248 42.00170692)
4,IL,Illinois,Cook,17031,17031802003,13.4,9.6,13.2,20.0,28.8,POINT (-87.84561035 42.07959541)
5,IL,Illinois,Cook,17031,17031801000,12.4,6.8,12.4,16.0,26.4,POINT (-87.73487965 42.07225688)
6,IL,Illinois,Cook,17031,17031710300,10.1,20.2,14.6,36.5,44.6,POINT (-87.66109592 41.75407665)
7,IL,Illinois,Cook,17031,17031806003,11.9,11.4,12.1,24.5,31.8,POINT (-87.85043148 42.04728274)
8,IL,Illinois,Cook,17031,17031806300,16.0,12.4,15.5,20.1,30.3,POINT (-87.90236854 42.03788976)
9,IL,Illinois,Cook,17031,17031830900,18.9,9.6,14.3,16.9,29.8,POINT (-87.68550559 41.92856989)
10,IL,Illinois,Cook,17031,17031063302,19.3,6.2,15.1,11.6,26.6,POINT (-87.639831 41.93476905)
11,IL,Illinois,Cook,17031,17031803610,16.2,11.8,15.4,19.0,31.0,POINT (-88.06552538 42.13072775)
12,IL,Illinois,Cook,17031,17031832300,21.2,8.8,15.2,13.2,29.0,POINT (-87.67149117 41.91914696)
13,IL,Illinois,Cook,17031,17031820202,15.1,16.4,16.5,27.4,32.0,POINT (-87.85028989 41.77548816)
14,IL,Illinois,Cook,17031,17031400500,10.0,22.4,15.8,37.8,45.5,POINT (-87.62316986 41.79108239)
15,IL,Illinois,Cook,17031,17031804808,14.7,12.4,15.3,20.2,30.1,POINT (-88.10000677 42.02200816)
16,IL,Illinois,Cook,17031,17031110502,15.1,13.8,15.5,23.4,31.7,POINT (-87.75983275 41.97026933)
17,IL,Illinois,Cook,17031,17031770602,13.8,15.8,15.2,30.9,32.7,POINT (-87.90447821 42.01239851)
18,IL,Illinois,Cook,17031,17031812100,14.3,9.6,13.9,17.4,31.9,POINT (-87.77983481 41.90250096)
19,IL,Illinois,Cook,17031,17031611700,11.8,25.7,16.3,43.5,44.0,POINT (-87.67195665 41.79762187)
20,IL,Illinois,Cook,17031,17031410600,14.9,14.1,16.5,23.5,34.7,POINT (-87.59893794 41.79797642)
21,IL,Illinois,Cook,17031,17031804305,16.3,14.6,15.8,23.7,32.7,POINT (-88.16257871 42.03366005)
22,IL,Illinois,Cook,17031,17031160400,16.3,13.2,14.9,23.5,32.0,POINT (-87.72279901 41.95738238)
23,IL,Illinois,Cook,17031,17031813301,14.4,19.0,16.2,39.9,36.8,POINT (-87.75434513 41.86218238)
24,IL,Illinois,Cook,17031,17031822102,13.0,11.5,14.4,23.6,30.3,POINT (-87.73153795 41.72153758)
25,IL,Illinois,Cook,17031,17031200401,14.4,17.5,15.9,38.9,35.4,POINT (-87.73749643 41.91983869)
26,IL,Illinois,Cook,17031,17031440201,9.8,17.8,13.7,33.7,43.3,POINT (-87.61005267 41.74820906)
27,IL,Illinois,Cook,17031,17031802701,14.7,12.5,14.8,22.5,30.7,POINT (-87.9166636 42.08439513)
28,IL,Illinois,Cook,17031,17031110400,15.2,12.6,15.2,22.1,30.5,POINT (-87.77257456 41.97291301)
29,IL,Illinois,Cook,17031,17031260800,9.7,28.1,16.2,44.3,47.7,POINT (-87.7230731 41.87709288)
30,IL,Illinois,Cook,17031,17031690300,8.7,23.8,15.0,43.8,45.6,POINT (-87.62901226 41.76871001)
31,IL,Illinois,Cook,17031,17031660500,14.1,18.1,15.4,38.5,36.4,POINT (-87.70795423 41.7752436)
32,IL,Illinois,Cook,17031,17031802404,14.0,14.4,15.3,27.3,32.0,POINT (-87.9438907 42.14775071)
33,IL,Illinois,Cook,17031,17031170400,15.2,14.6,16.1,24.4,31.4,POINT (-87.81268341 41.94891489)
34,IL,Illinois,Cook,17031,17031804104,14.7,8.5,13.2,16.0,29.1,POINT (-88.1091168 42.10477867)
35,IL,Illinois,Cook,17031,17031770400,15.8,12.8,15.4,21.6,31.5,POINT (-87.97465517 42.02401038)
36,IL,Illinois,Cook,17031,17031251700,12.7,16.1,13.6,29.0,42.2,POINT (-87.74439922 41.89134608)
37,IL,Illinois,Cook,17031,17031811800,13.7,14.9,15.6,31.0,32.0,POINT (-87.90708071 41.91447129)
38,IL,Illinois,Cook,17031,17031420800,11.6,18.5,15.0,31.2,44.0,POINT (-87.6032623 41.77690033)
39,IL,Illinois,Cook,17031,17031804609,14.0,9.1,12.7,17.7,29.8,POINT (-88.04460752 42.03155342)
40,IL,Illinois,Cook,17031,17031241500,22.1,7.5,15.0,11.8,28.2,POINT (-87.67090476 41.908394)
41,IL,Illinois,Cook,17031,17031421200,9.0,20.7,14.3,39.3,44.1,POINT (-87.60897305 41.77062632)
42,IL,Illinois,Cook,17031,17031803014,15.6,13.2,15.8,21.5,31.0,POINT (-87.93193366 42.11702925)
43,IL,Illinois,Cook,17031,17031804510,16.1,15.8,15.1,31.9,34.1,POINT (-88.15255966 42.00003462)
44,IL,Illinois,Cook,17031,17031826201,9.2,13.6,12.6,30.5,38.5,POINT (-87.56481377 41.6048405)
45,IL,Illinois,Cook,17031,17031060100,20.1,8.5,15.6,13.0,28.3,POINT (-87.66663141 41.95755769)
46,IL,Illinois,Cook,17031,17031817101,11.3,17.6,13.8,31.6,42.6,POINT (-87.87810665 41.87622405)
47,IL,Illinois,Cook,17031,17031837100,10.6,20.4,14.7,36.9,42.3,POINT (-87.6987513 41.88569533)
48,IL,Illinois,Cook,17031,17031824116,15.5,12.7,16.0,21.6,30.0,POINT (-87.86826654 41.62639519)
49,IL,Illinois,Cook,17031,17031805111,15.7,13.3,14.6,22.8,32.4,POINT (-87.9437835 42.03128488)
50,IL,Illinois,Cook,17031,17031681000,8.9,31.2,17.0,49.0,48.5,POINT (-87.64954905 41.77606707)
51,IL,Illinois,Cook,17031,17031823400,14.2,16.3,15.5,30.2,36.0,POINT (-87.69648507 41.66513018)
52,IL,Illinois,Cook,17031,17031730202,9.9,13.1,11.9,29.0,40.4,POINT (-87.64857046 41.72641719)
53,IL,Illinois,Cook,17031,17031560700,15.1,15.4,15.9,29.1,32.5,POINT (-87.75747433 41.79645116)
54,IL,Illinois,Cook,17031,17031839600,9.2,15.3,12.3,33.5,40.3,POINT (-87.61924146 41.82744963)
55,IL,Illinois,Cook,17031,17031630900,14.9,17.0,15.5,38.2,35.6,POINT (-87.7083412 41.78982726)
56,IL,Illinois,Cook,17031,17031243300,19.7,10.4,15.7,15.7,29.7,POINT (-87.66472667 41.89246607)
57,IL,Illinois,Cook,17031,17031140800,16.4,11.8,14.3,21.8,31.0,POINT (-87.70281328 41.96451693)
58,IL,Illinois,Cook,17031,17031222900,15.5,14.2,14.5,32.4,34.2,POINT (-87.72005779 41.91553033)
59,IL,Illinois,Cook,17031,17031031200,12.5,19.7,14.5,32.6,37.2,POINT (-87.65732681 41.97265459)
60,IL,Illinois,Cook,17031,17031081402,15.7,7.1,13.6,14.2,28.1,POINT (-87.60883313 41.89295749)
61,IL,Illinois,Cook,17031,17031827200,11.6,19.0,14.4,35.0,41.1,POINT (-87.62680822 41.61181045)
62,IL,Illinois,Cook,17031,17031190300,14.9,16.0,15.9,31.3,33.1,POINT (-87.76143914 41.93499842)
63,IL,Illinois,Cook,17031,17031801901,11.4,9.1,13.4,21.3,27.3,POINT (-87.80502308 42.09380962)
64,IL,Illinois,Cook,17031,17031740200,16.8,11.4,16.4,18.7,29.9,POINT (-87.71270619 41.70469256)
65,IL,Illinois,Cook,17031,17031730700,9.8,18.5,13.7,34.8,43.0,POINT (-87.6502028 41.7030797)
66,IL,Illinois,Cook,17031,17031823903,13.2,11.4,15.0,21.5,28.6,POINT (-87.81873523 41.66060349)
67,IL,Illinois,Cook,17031,17031221100,16.1,12.6,15.0,25.3,32.2,POINT (-87.7103389 41.92102276)
68,IL,Illinois,Cook,17031,17031816100,14.4,11.9,14.0,21.2,33.7,POINT (-87.81836802 41.86157747)
69,IL,Illinois,Cook,17031,17031120300,13.3,9.1,13.4,18.6,28.2,POINT (-87.74003696 41.99105624)
70,IL,Illinois,Cook,17031,17031828401,15.7,12.3,15.6,19.5,32.0,POINT (-87.6652387 41.56798939)
71,IL,Illinois,Cook,17031,17031835800,11.3,21.0,15.4,33.1,44.7,POINT (-87.61869723 41.81306293)
72,IL,Illinois,Cook,17031,17031081800,20.8,6.8,14.8,10.7,27.9,POINT (-87.63799485 41.89342348)
73,IL,Illinois,Cook,17031,17031834700,9.6,27.0,16.3,44.1,46.8,POINT (-87.64504062 41.79071089)
74,IL,Illinois,Cook,17031,17031841600,10.9,23.9,15.6,38.5,45.0,POINT (-87.70756635 41.85539145)
75,IL,Illinois,Cook,17031,17031806600,15.0,13.7,15.5,23.4,31.5,POINT (-87.87253463 42.00306276)
76,IL,Illinois,Cook,17031,17031671300,10.1,24.9,15.6,41.4,46.4,POINT (-87.67133575 41.77390057)
77,IL,Illinois,Cook,17031,17031842800,13.8,20.8,16.3,43.4,36.6,POINT (-87.69841694 41.80751713)
78,IL,Illinois,Cook,17031,17031241100,18.2,11.9,15.4,20.4,32.6,POINT (-87.68958326 41.90669384)
79,IL,Illinois,Cook,17031,17031817900,11.6,15.6,13.3,29.0,39.8,POINT (-87.84495965 41.85875521)
80,IL,Illinois,Cook,17031,17031611300,13.9,20.7,16.1,42.6,37.9,POINT (-87.66725654 41.8049723)
81,IL,Illinois,Cook,17031,17031828000,13.9,16.9,16.4,27.9,35.2,POINT (-87.54183204 41.57326063)
82,IL,Illinois,Cook,17031,17031160700,15.0,11.8,13.9,24.8,31.1,POINT (-87.70188831 41.95042402)
83,IL,Illinois,Cook,17031,17031805901,13.6,11.1,14.6,21.2,28.9,POINT (-87.86989991 42.03507044)
84,IL,Illinois,Cook,17031,17031151100,14.8,15.5,16.0,28.5,32.7,POINT (-87.76170308 41.94230512)
85,IL,Illinois,Cook,17031,17031520600,13.2,15.1,15.1,35.2,33.2,POINT (-87.54038653 41.68947904)
86,IL,Illinois,Cook,17031,17031828801,13.1,10.8,13.6,21.5,32.2,POINT (-87.66169481 41.53420387)
87,IL,Illinois,Cook,17031,17031062100,21.3,7.9,16.1,12.5,27.9,POINT (-87.65175986 41.94271506)
88,IL,Illinois,Cook,17031,17031080201,14.7,6.6,14.1,13.7,26.0,POINT (-87.63100279 41.90951069)
89,IL,Illinois,Cook,17031,17031381400,11.6,18.3,14.3,30.5,43.9,POINT (-87.62143394 41.80763509)
90,IL,Illinois,Cook,17031,17031806103,14.0,11.0,14.3,20.5,29.6,POINT (-87.91182399 42.05880917)
91,IL,Illinois,Cook,17031,17031800800,11.8,8.6,13.6,19.3,27.2,POINT (-87.75936452 42.09467656)
92,IL,Illinois,Cook,17031,17031803901,13.9,10.4,14.5,19.8,28.5,POINT (-88.01921532 42.09783437)
93,IL,Illinois,Cook,17031,17031381500,9.9,22.9,16.4,37.0,45.5,POINT (-87.62288679 41.81020919)
94,IL,Illinois,Cook,17031,17031071800,17.5,8.2,14.9,13.7,29.0,POINT (-87.64596145 41.91460435)
95,IL,Illinois,Cook,17031,17031804310,15.5,12.5,14.3,21.0,32.0,POINT (-88.20144365 42.03255092)
96,IL,Illinois,Cook,17031,17031807000,12.7,13.3,13.7,25.5,32.9,POINT (-87.75553713 42.04442407)
97,IL,Illinois,Cook,17031,17031816500,14.0,18.6,16.2,37.9,35.5,POINT (-87.88096986 41.89826761)
98,IL,Illinois,Cook,17031,17031841200,15.5,12.6,14.5,29.6,32.4,POINT (-87.68333209 41.8555473)
99,IL,Illinois,Cook,17031,17031170100,10.6,13.0,14.6,29.3,29.7,POINT (-87.79484037 41.9558611)
100,IL,Illinois,Cook,17031,17031062700,21.3,7.8,15.5,12.2,27.5,POINT (-87.66612592 41.93609796)
101,IL,Illinois,Cook,17031,17031301801,14.2,17.4,15.2,40.5,35.3,POINT (-87.73499109 41.84169022)
102,IL,Illinois,Cook,17031,17031821200,13.3,17.5,15.2,32.3,38.7,POINT (-87.67226613 41.66836332)
103,IL,Illinois,Cook,17031,17031590500,14.1,14.8,14.4,31.5,33.8,POINT (-87.6799031 41.82672532)
104,IL,Illinois,Cook,17031,17031830008,12.2,15.3,13.6,26.2,41.4,POINT (-87.76136746 41.48072816)
105,IL,Illinois,Cook,17031,17031431301,10.7,20.9,15.2,35.2,44.9,POINT (-87.56019754 41.75352924)
106,IL,Illinois,Cook,17031,17031804804,15.4,12.5,15.0,21.5,31.5,POINT (-88.12764026 41.99653103)
107,IL,Illinois,Cook,17031,17031020200,12.8,12.3,14.0,23.7,31.7,POINT (-87.6995478 42.01571679)
108,IL,Illinois,Cook,17031,17031650500,14.7,13.1,14.0,29.8,33.9,POINT (-87.73201217 41.76222383)
109,IL,Illinois,Cook,17031,17031140602,15.2,14.8,14.6,29.3,34.1,POINT (-87.72094075 41.96465383)
110,IL,Illinois,Cook,17031,17031822400,15.1,20.2,18.5,29.2,34.3,POINT (-87.78841678 41.7229619)
111,IL,Illinois,Cook,17031,17031210501,15.4,15.8,16.3,29.9,33.1,POINT (-87.72234152 41.93740808)
112,IL,Illinois,Cook,17031,17031819100,14.8,15.9,16.2,27.7,32.8,POINT (-87.81362148 41.81504891)
113,IL,Illinois,Cook,17031,17031251300,10.6,22.0,15.0,37.3,44.8,POINT (-87.77037826 41.89844405)
114,IL,Illinois,Cook,17031,17031051100,20.6,10.5,16.4,14.5,29.6,POINT (-87.68080853 41.94137985)
115,IL,Illinois,Cook,17031,17031830003,12.1,12.0,12.4,22.7,39.6,POINT (-87.77043657 41.51369236)
116,IL,Illinois,Cook,17031,17031260400,9.7,30.9,17.1,47.3,48.2,POINT (-87.73797967 41.88414982)
117,IL,Illinois,Cook,17031,17031711500,9.7,19.0,13.7,36.4,43.6,POINT (-87.63867651 41.73246617)
118,IL,Illinois,Cook,17031,17031480200,9.6,13.1,12.4,29.1,40.2,POINT (-87.58987246 41.73511551)
119,IL,Illinois,Cook,17031,17031030604,13.7,11.3,13.4,21.5,32.5,POINT (-87.65377776 41.98553746)
120,IL,Illinois,Cook,17031,17031080400,14.7,15.6,16.7,24.5,37.5,POINT (-87.64087703 41.90742619)
121,IL,Illinois,Cook,17031,17031062400,21.6,8.2,15.9,12.1,27.6,POINT (-87.66628302 41.94158472)
122,IL,Illinois,Cook,17031,17031804705,14.8,12.9,14.6,22.0,32.5,POINT (-88.11854188 42.0563043)
123,IL,Illinois,Cook,17031,17031661100,13.7,17.7,14.9,33.2,39.5,POINT (-87.702652 41.76078217)
124,IL,Illinois,Cook,17031,17031824121,16.3,12.7,16.4,19.7,30.3,POINT (-87.82753582 41.59176959)
125,IL,Illinois,Cook,17031,17031320600,17.3,7.3,14.3,14.0,29.3,POINT (-87.62214852 41.87068298)
126,IL,Illinois,Cook,17031,17031070103,20.4,7.2,16.3,12.0,27.8,POINT (-87.64259047 41.92682644)
127,IL,Illinois,Cook,17031,17031242900,18.8,8.4,14.7,14.7,28.3,POINT (-87.68427424 41.89214741)
128,IL,Illinois,Cook,17031,17031340500,10.2,18.0,14.2,37.7,34.3,POINT (-87.63286338 41.8345234)
129,IL,Illinois,Cook,17031,17031810000,16.9,8.2,14.9,13.8,28.6,POINT (-87.6732225 42.02829288)
130,IL,Illinois,Cook,17031,17031561100,14.6,13.6,15.3,25.9,30.7,POINT (-87.77195145 41.78889165)
131,IL,Illinois,Cook,17031,17031803100,15.7,9.5,14.7,16.1,28.1,POINT (-87.98639309 42.10035712)
132,IL,Illinois,Cook,17031,17031750100,9.5,16.0,13.1,33.1,41.7,POINT (-87.65218961 41.69581733)
133,IL,Illinois,Cook,17031,17031221500,16.2,12.5,15.0,24.7,31.4,POINT (-87.68993718 41.92166825)
134,IL,Illinois,Cook,17031,17031836700,10.6,24.2,16.5,40.2,45.0,POINT (-87.70211725 41.89171859)
135,IL,Illinois,Cook,17031,17031010600,15.9,14.8,16.0,23.2,34.5,POINT (-87.66767573 42.00624781)
136,IL,Illinois,Cook,17031,17031825802,11.6,17.2,14.1,30.8,41.8,POINT (-87.55996026 41.62637951)
137,IL,Illinois,Cook,17031,17031805301,11.6,11.9,13.1,24.5,30.6,POINT (-87.8196421 42.04497604)
138,IL,Illinois,Cook,17031,17031820502,14.3,17.3,16.9,28.4,32.8,POINT (-87.80478443 41.75392422)
139,IL,Illinois,Cook,17031,17031230400,14.8,14.1,14.7,33.3,33.8,POINT (-87.72157515 41.91179834)
140,IL,Illinois,Cook,17031,17031580502,14.2,17.5,15.3,38.5,35.3,POINT (-87.69929773 41.81453284)
141,IL,Illinois,Cook,17031,17031050600,20.5,7.8,15.5,12.2,28.1,POINT (-87.67617049 41.95058318)
142,IL,Illinois,Cook,17031,17031801300,13.5,7.4,13.5,15.4,26.3,POINT (-87.69698733 42.07409066)
143,IL,Illinois,Cook,17031,17031808301,11.7,11.3,13.1,23.6,30.1,POINT (-87.78519662 42.03333063)
144,IL,Illinois,Cook,17031,17031491100,9.1,15.9,12.6,33.6,41.2,POINT (-87.6378633 41.69976415)
145,IL,Illinois,Cook,17031,17031030800,17.5,8.8,14.0,15.1,28.8,POINT (-87.66419381 41.97987214)
146,IL,Illinois,Cook,17031,17031190702,14.3,19.4,16.5,39.4,35.6,POINT (-87.76105705 41.92613968)
147,IL,Illinois,Cook,17031,17031814500,14.8,13.1,14.4,31.1,32.1,POINT (-87.77450829 41.83019455)
148,IL,Illinois,Cook,17031,17031720300,13.8,9.6,13.8,18.2,31.0,POINT (-87.67714193 41.71392121)
149,IL,Illinois,Cook,17031,17031804405,15.6,15.3,15.1,28.8,34.9,POINT (-88.24298668 42.03476527)
150,IL,Illinois,Cook,17031,17031809500,15.6,8.8,14.2,16.9,28.7,POINT (-87.68772103 42.04645954)
151,IL,Illinois,Cook,17031,17031630300,15.6,14.5,14.4,34.2,34.1,POINT (-87.7085915 41.79883471)
152,IL,Illinois,Cook,17031,17031823803,14.2,14.5,16.5,24.3,30.9,POINT (-87.82678748 41.69704446)
153,IL,Illinois,Cook,17031,17031811100,15.6,17.9,17.6,27.1,33.1,POINT (-87.83440537 41.92705379)
154,IL,Illinois,Cook,17031,17031700502,10.7,12.0,12.2,25.8,38.7,POINT (-87.68876953 41.73885862)
155,IL,Illinois,Cook,17031,17031700402,12.4,18.1,14.7,31.6,40.4,POINT (-87.71186423 41.73823724)
156,IL,Illinois,Cook,17031,17031832600,21.0,6.9,15.9,10.8,27.2,POINT (-87.65406381 41.91470345)
157,IL,Illinois,Cook,17031,17031283100,13.2,11.2,14.3,23.2,33.6,POINT (-87.66404582 41.86932419)
158,IL,Illinois,Cook,17031,17031430600,10.2,16.9,13.7,32.0,42.9,POINT (-87.5713821 41.76443403)
159,IL,Illinois,Cook,17031,17031839000,17.9,8.8,15.0,15.4,29.9,POINT (-87.63136506 41.87108354)
160,IL,Illinois,Cook,17031,17031819300,16.2,13.8,16.5,21.4,31.4,POINT (-87.85007033 41.81743593)
161,IL,Illinois,Cook,17031,17031826800,13.1,19.2,15.5,34.6,39.7,POINT (-87.65990075 41.63743383)
162,IL,Illinois,Cook,17031,17031640800,15.3,12.5,14.2,28.6,32.3,POINT (-87.73967207 41.77479163)
163,IL,Illinois,Cook,17031,17031711100,10.1,17.0,13.1,32.9,42.3,POINT (-87.65827215 41.73951934)
164,IL,Illinois,Cook,17031,17031010503,12.7,16.8,17.7,32.8,33.6,POINT (-87.6630556 42.00019254)
165,IL,Illinois,Cook,17031,17031818300,12.7,15.3,13.9,29.9,36.8,POINT (-87.89876406 41.87726911)
166,IL,Illinois,Cook,17031,17031842300,18.8,9.1,14.4,14.6,30.6,POINT (-87.65643037 41.90246115)
167,IL,Illinois,Cook,17031,17031161000,17.1,10.3,15.0,17.6,29.7,POINT (-87.73064599 41.9499972)
168,IL,Illinois,Cook,17031,17031020802,11.7,20.3,14.8,35.8,37.3,POINT (-87.69461663 41.99406442)
169,IL,Illinois,Cook,17031,17031830007,12.0,18.0,14.9,29.9,41.9,POINT (-87.72291858 41.4816054)
170,IL,Illinois,Cook,17031,17031843100,11.0,22.9,14.9,37.4,45.1,POINT (-87.700707 41.86076459)
171,IL,Illinois,Cook,17031,17031802608,12.8,10.7,14.6,21.2,28.3,POINT (-87.94890879 42.10097619)
172,IL,Illinois,Cook,17031,17031840700,15.1,16.6,15.2,35.6,34.7,POINT (-87.69422757 41.85296253)
173,IL,Illinois,Cook,17031,17031800400,14.3,6.1,13.3,13.0,25.3,POINT (-87.72850172 42.10718499)
174,IL,Illinois,Cook,17031,17031824503,15.3,12.5,15.9,20.5,30.0,POINT (-87.78028927 41.63787002)
175,IL,Illinois,Cook,17031,17031150700,15.5,13.0,15.2,24.3,31.4,POINT (-87.76193482 41.94960796)
176,IL,Illinois,Cook,17031,17031380200,6.6,13.8,12.1,37.7,38.7,POINT (-87.61497232 41.82059301)
177,IL,Illinois,Cook,17031,17031829100,13.7,18.9,15.7,38.5,37.3,POINT (-87.62952852 41.49661016)
178,IL,Illinois,Cook,17031,17031030603,16.8,13.9,14.6,21.8,35.1,POINT (-87.65836106 41.98542755)
179,IL,Illinois,Cook,17031,17031805106,13.8,10.9,14.9,19.9,28.9,POINT (-87.99826746 42.06081439)
180,IL,Illinois,Cook,17031,17031810701,15.4,17.8,17.8,28.0,33.1,POINT (-87.81144277 41.93088842)
181,IL,Illinois,Cook,17031,17031430700,9.8,19.5,14.2,36.3,42.9,POINT (-87.56355857 41.76465043)
182,IL,Illinois,Cook,17031,17031828602,12.8,11.2,13.7,21.8,33.3,POINT (-87.64474945 41.54778629)
183,IL,Illinois,Cook,17031,17031063100,21.7,7.3,15.7,11.1,27.8,POINT (-87.64676077 41.93825436)
184,IL,Illinois,Cook,17031,17031220901,13.7,15.7,15.3,35.2,34.6,POINT (-87.72123871 41.91915553)
185,IL,Illinois,Cook,17031,17031816900,12.9,15.7,13.8,30.0,39.3,POINT (-87.89057982 41.8869777)
186,IL,Illinois,Cook,17031,17031260100,9.7,27.4,15.8,44.4,46.3,POINT (-87.72331926 41.88440032)
187,IL,Illinois,Cook,17031,17031650100,14.0,19.0,15.9,40.1,36.1,POINT (-87.71783431 41.78237169)
188,IL,Illinois,Cook,17031,17031301802,14.0,19.4,16.0,43.3,36.1,POINT (-87.72770885 41.84519444)
189,IL,Illinois,Cook,17031,17031824107,13.7,11.2,15.0,21.1,28.7,POINT (-87.81325905 41.60837385)
190,IL,Illinois,Cook,17031,17031301200,13.3,21.0,16.4,44.8,37.3,POINT (-87.69146919 41.84844325)
191,IL,Illinois,Cook,17031,17031390200,12.5,12.3,13.2,22.1,39.5,POINT (-87.59946607 41.81306872)
192,IL,Illinois,Cook,17031,17031210700,16.5,12.5,14.7,25.3,31.9,POINT (-87.70383728 41.93572196)
193,IL,Illinois,Cook,17031,17031580501,14.3,17.5,15.5,38.7,35.2,POINT (-87.6994947 41.82000306)
194,IL,Illinois,Cook,17031,17031808800,15.7,7.2,14.1,14.2,26.7,POINT (-87.68641432 42.06480603)
195,IL,Illinois,Cook,17031,17031242600,17.1,11.2,15.0,21.2,31.0,POINT (-87.69420283 41.90056883)
196,IL,Illinois,Cook,17031,17031821001,16.0,16.6,17.5,25.7,32.8,POINT (-87.79134973 41.74219294)
197,IL,Illinois,Cook,17031,17031824505,16.9,12.5,16.1,19.3,30.8,POINT (-87.76864548 41.60806019)
198,IL,Illinois,Cook,17031,17031140302,13.4,12.2,13.0,26.9,32.0,POINT (-87.72375902 41.97257794)
199,IL,Illinois,Cook,17031,17031030706,12.6,9.6,12.6,21.7,29.5,POINT (-87.65276369 41.97995968)
200,IL,Illinois,Cook,17031,17031530400,11.0,17.1,13.8,30.7,42.8,POINT (-87.65155325 41.67404586)
201,IL,Illinois,Cook,17031,17031670900,10.3,19.7,13.8,36.4,44.0,POINT (-87.65704108 41.78322375)
202,IL,Illinois,Cook,17031,17031804306,15.8,16.6,16.4,28.0,33.4,POINT (-88.173994 42.02197516)
203,IL,Illinois,Cook,17031,17031520500,13.8,14.9,15.3,31.7,32.6,POINT (-87.53088306 41.69307991)
204,IL,Illinois,Cook,17031,17031070400,18.6,10.0,16.2,16.2,28.4,POINT (-87.65614697 41.92899296)
205,IL,Illinois,Cook,17031,17031620100,15.5,12.5,14.0,29.9,32.7,POINT (-87.71796978 41.79797812)
206,IL,Illinois,Cook,17031,17031829500,13.3,21.2,17.1,35.5,36.5,POINT (-87.63539101 41.48430108)
207,IL,Illinois,Cook,17031,17031680500,9.8,25.5,15.7,42.4,46.7,POINT (-87.65234685 41.79059443)
208,IL,Illinois,Cook,17031,17031460700,11.7,24.7,17.4,44.9,42.2,POINT (-87.5492607 41.73558169)
209,IL,Illinois,Cook,17031,17031818700,16.4,11.2,15.4,18.7,29.4,POINT (-87.8460614 41.83350799)
210,IL,Illinois,Cook,17031,17031807900,11.5,10.6,13.6,22.7,28.9,POINT (-87.74879977 42.00415209)
211,IL,Illinois,Cook,17031,17031230800,14.1,14.3,15.0,34.4,33.9,POINT (-87.71495255 41.9058872)
212,IL,Illinois,Cook,17031,17031803500,14.3,9.1,14.3,17.5,27.5,POINT (-87.99401649 42.07391481)
213,IL,Illinois,Cook,17031,17031670400,10.6,25.9,15.6,42.2,45.9,POINT (-87.67175177 41.7903198)
214,IL,Illinois,Cook,17031,17031190601,15.2,14.1,14.6,32.5,33.7,POINT (-87.78046062 41.92743294)
215,IL,Illinois,Cook,17031,17031081202,12.7,6.4,13.5,15.3,25.3,POINT (-87.62404667 41.90215271)
216,IL,Illinois,Cook,17031,17031090200,16.4,10.3,15.2,17.3,28.6,POINT (-87.81316499 42.00559407)
217,IL,Illinois,Cook,17031,17031824602,16.2,15.3,16.8,23.1,32.5,POINT (-87.73848515 41.61740243)
218,IL,Illinois,Cook,17031,17031351000,10.3,11.1,11.9,25.2,37.6,POINT (-87.61091417 41.83471125)
219,IL,Illinois,Cook,17031,17031814100,14.7,17.5,15.6,38.3,35.6,POINT (-87.76301762 41.8422887)
220,IL,Illinois,Cook,17031,17031825000,16.0,15.4,16.3,23.6,33.1,POINT (-87.73907656 41.60287366)
221,IL,Illinois,Cook,17031,17031812900,15.7,8.2,14.0,15.0,28.9,POINT (-87.79528384 41.87632886)
222,IL,Illinois,Cook,17031,17031836300,13.3,10.6,13.5,21.1,36.1,POINT (-87.60176615 41.80155261)
223,IL,Illinois,Cook,17031,17031750500,10.8,13.3,12.8,27.6,37.7,POINT (-87.67122496 41.68459877)
224,IL,Illinois,Cook,17031,17031820606,15.7,16.0,17.0,23.8,32.4,POINT (-87.85414262 41.7377548)
225,IL,Illinois,Cook,17031,17031823702,15.3,15.5,16.8,23.8,32.8,POINT (-87.83204806 41.71104308)
226,IL,Illinois,Cook,17031,17031191100,15.2,14.8,14.7,34.4,34.7,POINT (-87.75095804 41.9195793)
227,IL,Illinois,Cook,17031,17031051000,20.6,9.1,15.7,13.5,28.8,POINT (-87.68571605 41.94131965)
228,IL,Illinois,Cook,17031,17031843600,11.0,15.7,13.9,28.2,41.5,POINT (-87.60893176 41.80672603)
229,IL,Illinois,Cook,17031,17031720700,13.4,13.2,14.2,22.8,36.9,POINT (-87.6651079 41.70310117)
230,IL,Illinois,Cook,17031,17031390600,13.3,7.7,13.1,16.8,31.5,POINT (-87.59433653 41.80604494)
